"LOCATION","Country","SEX","Sex","AGE","Age","TIME","Time","Value","Flag Codes","Flags"
"ROU","Romania","W","Women","60_64","60 to 64","2026","2026",491813,,
"ROU","Romania","W","Women","60_64","60 to 64","2027","2027",520004,,
"ROU","Romania","W","Women","60_64","60 to 64","2028","2028",591186,,
"ROU","Romania","W","Women","60_64","60 to 64","2029","2029",651877,,
"ROU","Romania","W","Women","60_64","60 to 64","2030","2030",698743,,
"ROU","Romania","M","Men","60_64","60 to 64","2021","2021",564999,,
"ROU","Romania","M","Men","60_64","60 to 64","2022","2022",536839,,
"ROU","Romania","M","Men","60_64","60 to 64","2023","2023",510493,,
"ROU","Romania","M","Men","60_64","60 to 64","2024","2024",488508,,
"ROU","Romania","M","Men","60_64","60 to 64","2025","2025",470280,,
"ROU","Romania","M","Men","60_64","60 to 64","2026","2026",456185,,
"ROU","Romania","M","Men","60_64","60 to 64","2027","2027",487411,,
"ROU","Romania","M","Men","60_64","60 to 64","2028","2028",558334,,
"ROU","Romania","M","Men","60_64","60 to 64","2029","2029",617497,,
"ROU","Romania","M","Men","60_64","60 to 64","2030","2030",662451,,
"ROU","Romania","T","Total","60_64","60 to 64","2021","2021",1203285,,
"ROU","Romania","T","Total","60_64","60 to 64","2022","2022",1137708,,
"ROU","Romania","T","Total","60_64","60 to 64","2023","2023",1075946,,
"ROU","Romania","T","Total","60_64","60 to 64","2024","2024",1024061,,
"ROU","Romania","T","Total","60_64","60 to 64","2025","2025",981375,,
"ROU","Romania","T","Total","60_64","60 to 64","2026","2026",947998,,
"ROU","Romania","T","Total","60_64","60 to 64","2027","2027",1007415,,
"ROU","Romania","T","Total","60_64","60 to 64","2028","2028",1149520,,
"ROU","Romania","T","Total","60_64","60 to 64","2029","2029",1269374,,
"ROU","Romania","T","Total","60_64","60 to 64","2030","2030",1361194,,
"RUS","Russia","W","Women","60_64","60 to 64","2021","2021",5802628,,
"RUS","Russia","W","Women","60_64","60 to 64","2022","2022",5776800,,
"RUS","Russia","W","Women","60_64","60 to 64","2023","2023",5674859,,
"RUS","Russia","W","Women","60_64","60 to 64","2024","2024",5504975,,
"RUS","Russia","W","Women","60_64","60 to 64","2025","2025",5258821,,
"RUS","Russia","W","Women","60_64","60 to 64","2026","2026",4987036,,
"RUS","Russia","W","Women","60_64","60 to 64","2027","2027",4744861,,
"RUS","Russia","W","Women","60_64","60 to 64","2028","2028",4544542,,
"RUS","Russia","W","Women","60_64","60 to 64","2029","2029",4414801,,
"RUS","Russia","W","Women","60_64","60 to 64","2030","2030",4383152,,
"RUS","Russia","M","Men","60_64","60 to 64","2021","2021",4336336,,
"RUS","Russia","M","Men","60_64","60 to 64","2022","2022",4342829,,
"RUS","Russia","M","Men","60_64","60 to 64","2023","2023",4287559,,
"RUS","Russia","M","Men","60_64","60 to 64","2024","2024",4178871,,
"RUS","Russia","M","Men","60_64","60 to 64","2025","2025",4002781,,
"RUS","Russia","M","Men","60_64","60 to 64","2026","2026",3804312,,
"RUS","Russia","M","Men","60_64","60 to 64","2027","2027",3633042,,
"RUS","Russia","M","Men","60_64","60 to 64","2028","2028",3495725,,
"RUS","Russia","M","Men","60_64","60 to 64","2029","2029",3412767,,
"RUS","Russia","M","Men","60_64","60 to 64","2030","2030",3411510,,
"RUS","Russia","T","Total","60_64","60 to 64","2021","2021",10138964,,
"RUS","Russia","T","Total","60_64","60 to 64","2022","2022",10119629,,
"RUS","Russia","T","Total","60_64","60 to 64","2023","2023",9962418,,
"RUS","Russia","T","Total","60_64","60 to 64","2024","2024",9683846,,
"RUS","Russia","T","Total","60_64","60 to 64","2025","2025",9261602,,
"RUS","Russia","T","Total","60_64","60 to 64","2026","2026",8791348,,
"RUS","Russia","T","Total","60_64","60 to 64","2027","2027",8377903,,
"RUS","Russia","T","Total","60_64","60 to 64","2028","2028",8040267,,
"RUS","Russia","T","Total","60_64","60 to 64","2029","2029",7827568,,
"RUS","Russia","T","Total","60_64","60 to 64","2030","2030",7794662,,
"SAU","Saudi Arabia","W","Women","60_64","60 to 64","2021","2021",302548,,
"SAU","Saudi Arabia","W","Women","60_64","60 to 64","2022","2022",325264,,
"SAU","Saudi Arabia","W","Women","60_64","60 to 64","2023","2023",352728,,
"SAU","Saudi Arabia","W","Women","60_64","60 to 64","2024","2024",381194,,
"SAU","Saudi Arabia","W","Women","60_64","60 to 64","2025","2025",408451,,
"SAU","Saudi Arabia","W","Women","60_64","60 to 64","2026","2026",433300,,
"SAU","Saudi Arabia","W","Women","60_64","60 to 64","2027","2027",457104,,
"SAU","Saudi Arabia","W","Women","60_64","60 to 64","2028","2028",483336,,
"SAU","Saudi Arabia","W","Women","60_64","60 to 64","2029","2029",517426,,
"SAU","Saudi Arabia","W","Women","60_64","60 to 64","2030","2030",562436,,
"SAU","Saudi Arabia","M","Men","60_64","60 to 64","2021","2021",585712,,
"SAU","Saudi Arabia","M","Men","60_64","60 to 64","2022","2022",646906,,
"SAU","Saudi Arabia","M","Men","60_64","60 to 64","2023","2023",712524,,
"SAU","Saudi Arabia","M","Men","60_64","60 to 64","2024","2024",777900,,
"SAU","Saudi Arabia","M","Men","60_64","60 to 64","2025","2025",840513,,
"SAU","Saudi Arabia","M","Men","60_64","60 to 64","2026","2026",895644,,
"SAU","Saudi Arabia","M","Men","60_64","60 to 64","2027","2027",948960,,
"SAU","Saudi Arabia","M","Men","60_64","60 to 64","2028","2028",1003385,,
"SAU","Saudi Arabia","M","Men","60_64","60 to 64","2029","2029",1061804,,
"SAU","Saudi Arabia","M","Men","60_64","60 to 64","2030","2030",1123975,,
"SAU","Saudi Arabia","T","Total","60_64","60 to 64","2021","2021",888260,,
"SAU","Saudi Arabia","T","Total","60_64","60 to 64","2022","2022",972170,,
"SAU","Saudi Arabia","T","Total","60_64","60 to 64","2023","2023",1065252,,
"SAU","Saudi Arabia","T","Total","60_64","60 to 64","2024","2024",1159094,,
"SAU","Saudi Arabia","T","Total","60_64","60 to 64","2025","2025",1248964,,
"SAU","Saudi Arabia","T","Total","60_64","60 to 64","2026","2026",1328944,,
"SAU","Saudi Arabia","T","Total","60_64","60 to 64","2027","2027",1406064,,
"SAU","Saudi Arabia","T","Total","60_64","60 to 64","2028","2028",1486721,,
"SAU","Saudi Arabia","T","Total","60_64","60 to 64","2029","2029",1579230,,
"SAU","Saudi Arabia","T","Total","60_64","60 to 64","2030","2030",1686411,,
"SGP","Singapore","W","Women","60_64","60 to 64","2021","2021",146504,,
"SGP","Singapore","W","Women","60_64","60 to 64","2022","2022",147579,,
"SGP","Singapore","W","Women","60_64","60 to 64","2023","2023",149438,,
"SGP","Singapore","W","Women","60_64","60 to 64","2024","2024",153787,,
"SGP","Singapore","W","Women","60_64","60 to 64","2025","2025",153621,,
"SGP","Singapore","W","Women","60_64","60 to 64","2026","2026",154087,,
"SGP","Singapore","W","Women","60_64","60 to 64","2027","2027",153190,,
"SGP","Singapore","W","Women","60_64","60 to 64","2028","2028",152059,,
"SGP","Singapore","W","Women","60_64","60 to 64","2029","2029",152707,,
"SGP","Singapore","W","Women","60_64","60 to 64","2030","2030",151254,,
"SGP","Singapore","M","Men","60_64","60 to 64","2021","2021",145489,,
"SGP","Singapore","M","Men","60_64","60 to 64","2022","2022",146525,,
"SGP","Singapore","M","Men","60_64","60 to 64","2023","2023",148117,,
"SGP","Singapore","M","Men","60_64","60 to 64","2024","2024",152794,,
"SGP","Singapore","M","Men","60_64","60 to 64","2025","2025",152279,,
"SGP","Singapore","M","Men","60_64","60 to 64","2026","2026",151768,,
"SGP","Singapore","M","Men","60_64","60 to 64","2027","2027",150121,,
"SGP","Singapore","M","Men","60_64","60 to 64","2028","2028",148004,,
"SGP","Singapore","M","Men","60_64","60 to 64","2029","2029",147527,,
"SGP","Singapore","M","Men","60_64","60 to 64","2030","2030",144026,,
"SGP","Singapore","T","Total","60_64","60 to 64","2021","2021",291993,,
"SGP","Singapore","T","Total","60_64","60 to 64","2022","2022",294104,,
"SGP","Singapore","T","Total","60_64","60 to 64","2023","2023",297555,,
"SGP","Singapore","T","Total","60_64","60 to 64","2024","2024",306581,,
"SGP","Singapore","T","Total","60_64","60 to 64","2025","2025",305900,,
"SGP","Singapore","T","Total","60_64","60 to 64","2026","2026",305855,,
"SGP","Singapore","T","Total","60_64","60 to 64","2027","2027",303311,,
"SGP","Singapore","T","Total","60_64","60 to 64","2028","2028",300063,,
"SGP","Singapore","T","Total","60_64","60 to 64","2029","2029",300234,,
"SGP","Singapore","T","Total","60_64","60 to 64","2030","2030",295280,,
"SVN","Slovenia","W","Women","60_64","60 to 64","2021","2021",72166,,
"SVN","Slovenia","W","Women","60_64","60 to 64","2022","2022",71971,,
"SVN","Slovenia","W","Women","60_64","60 to 64","2023","2023",72056,,
"SVN","Slovenia","W","Women","60_64","60 to 64","2024","2024",72482,,
"SVN","Slovenia","W","Women","60_64","60 to 64","2025","2025",73004,,
"SVN","Slovenia","W","Women","60_64","60 to 64","2026","2026",73362,,
"SVN","Slovenia","W","Women","60_64","60 to 64","2027","2027",73510,,
"SVN","Slovenia","W","Women","60_64","60 to 64","2028","2028",73201,,
"SVN","Slovenia","W","Women","60_64","60 to 64","2029","2029",72215,,
"SVN","Slovenia","W","Women","60_64","60 to 64","2030","2030",70681,,
"SVN","Slovenia","M","Men","60_64","60 to 64","2021","2021",71646,,
"SVN","Slovenia","M","Men","60_64","60 to 64","2022","2022",71715,,
"SVN","Slovenia","M","Men","60_64","60 to 64","2023","2023",72178,,
"SVN","Slovenia","M","Men","60_64","60 to 64","2024","2024",72538,,
"SVN","Slovenia","M","Men","60_64","60 to 64","2025","2025",73109,,
"SVN","Slovenia","M","Men","60_64","60 to 64","2026","2026",73930,,
"SVN","Slovenia","M","Men","60_64","60 to 64","2027","2027",74341,,
"SVN","Slovenia","M","Men","60_64","60 to 64","2028","2028",74328,,
"SVN","Slovenia","M","Men","60_64","60 to 64","2029","2029",74184,,
"SVN","Slovenia","M","Men","60_64","60 to 64","2030","2030",73524,,
"SVN","Slovenia","T","Total","60_64","60 to 64","2021","2021",143812,,
"SVN","Slovenia","T","Total","60_64","60 to 64","2022","2022",143686,,
"SVN","Slovenia","T","Total","60_64","60 to 64","2023","2023",144234,,
"SVN","Slovenia","T","Total","60_64","60 to 64","2024","2024",145020,,
"SVN","Slovenia","T","Total","60_64","60 to 64","2025","2025",146113,,
"SVN","Slovenia","T","Total","60_64","60 to 64","2026","2026",147292,,
"SVN","Slovenia","T","Total","60_64","60 to 64","2027","2027",147851,,
"SVN","Slovenia","T","Total","60_64","60 to 64","2028","2028",147529,,
"SVN","Slovenia","T","Total","60_64","60 to 64","2029","2029",146399,,
"SVN","Slovenia","T","Total","60_64","60 to 64","2030","2030",144205,,
"ZAF","South Africa","W","Women","60_64","60 to 64","2021","2021",1049804,,
"ZAF","South Africa","W","Women","60_64","60 to 64","2022","2022",1072588,,
"ZAF","South Africa","W","Women","60_64","60 to 64","2023","2023",1096377,,
"ZAF","South Africa","W","Women","60_64","60 to 64","2024","2024",1121678,,
"ZAF","South Africa","W","Women","60_64","60 to 64","2025","2025",1148751,,
"ZAF","South Africa","W","Women","60_64","60 to 64","2026","2026",1173417,,
"ZAF","South Africa","W","Women","60_64","60 to 64","2027","2027",1200464,,
"ZAF","South Africa","W","Women","60_64","60 to 64","2028","2028",1229854,,
"ZAF","South Africa","W","Women","60_64","60 to 64","2029","2029",1261566,,
"ZAF","South Africa","W","Women","60_64","60 to 64","2030","2030",1295492,,
"ZAF","South Africa","M","Men","60_64","60 to 64","2021","2021",766006,,
"ZAF","South Africa","M","Men","60_64","60 to 64","2022","2022",783843,,
"ZAF","South Africa","M","Men","60_64","60 to 64","2023","2023",802923,,
"ZAF","South Africa","M","Men","60_64","60 to 64","2024","2024",823430,,
"ZAF","South Africa","M","Men","60_64","60 to 64","2025","2025",845432,,
"ZAF","South Africa","M","Men","60_64","60 to 64","2026","2026",864901,,
"ZAF","South Africa","M","Men","60_64","60 to 64","2027","2027",886061,,
"ZAF","South Africa","M","Men","60_64","60 to 64","2028","2028",909020,,
"ZAF","South Africa","M","Men","60_64","60 to 64","2029","2029",933814,,
"ZAF","South Africa","M","Men","60_64","60 to 64","2030","2030",960410,,
"ZAF","South Africa","T","Total","60_64","60 to 64","2021","2021",1815810,,
"ZAF","South Africa","T","Total","60_64","60 to 64","2022","2022",1856431,,
"ZAF","South Africa","T","Total","60_64","60 to 64","2023","2023",1899300,,
"ZAF","South Africa","T","Total","60_64","60 to 64","2024","2024",1945108,,
"ZAF","South Africa","T","Total","60_64","60 to 64","2025","2025",1994183,,
"ZAF","South Africa","T","Total","60_64","60 to 64","2026","2026",2038318,,
"ZAF","South Africa","T","Total","60_64","60 to 64","2027","2027",2086525,,
"ZAF","South Africa","T","Total","60_64","60 to 64","2028","2028",2138874,,
"ZAF","South Africa","T","Total","60_64","60 to 64","2029","2029",2195380,,
"ZAF","South Africa","T","Total","60_64","60 to 64","2030","2030",2255902,,
"OECD","OECD - Total","W","Women","60_64","60 to 64","2021","2021",42053663.9058399,,
"OECD","OECD - Total","W","Women","60_64","60 to 64","2022","2022",42596164.3714521,,
"OECD","OECD - Total","W","Women","60_64","60 to 64","2023","2023",43180131.6492854,,
"OECD","OECD - Total","W","Women","60_64","60 to 64","2024","2024",43686074.3628832,,
"OECD","OECD - Total","W","Women","60_64","60 to 64","2025","2025",44090982.5714905,,
"OECD","OECD - Total","W","Women","60_64","60 to 64","2026","2026",44067663.6437404,,
"OECD","OECD - Total","W","Women","60_64","60 to 64","2027","2027",44156602.6626311,,
"OECD","OECD - Total","W","Women","60_64","60 to 64","2028","2028",44098280.6522267,,
"OECD","OECD - Total","W","Women","60_64","60 to 64","2029","2029",44110058.4054327,,
"OECD","OECD - Total","W","Women","60_64","60 to 64","2030","2030",44104059.6790197,,
"OECD","OECD - Total","M","Men","60_64","60 to 64","2021","2021",39437927.6852132,,
"OECD","OECD - Total","M","Men","60_64","60 to 64","2022","2022",39982908.9479706,,
"OECD","OECD - Total","M","Men","60_64","60 to 64","2023","2023",40585620.4710078,,
"OECD","OECD - Total","M","Men","60_64","60 to 64","2024","2024",41116943.6278701,,
"OECD","OECD - Total","M","Men","60_64","60 to 64","2025","2025",41559859.5144685,,
"OECD","OECD - Total","M","Men","60_64","60 to 64","2026","2026",41612957.8867367,,
"OECD","OECD - Total","M","Men","60_64","60 to 64","2027","2027",41749142.1086918,,
"OECD","OECD - Total","M","Men","60_64","60 to 64","2028","2028",41715120.8628127,,
"OECD","OECD - Total","M","Men","60_64","60 to 64","2029","2029",41758560.7608913,,
"OECD","OECD - Total","M","Men","60_64","60 to 64","2030","2030",41793582.9382903,,
"OECD","OECD - Total","T","Total","60_64","60 to 64","2021","2021",81491691.5910531,,
"OECD","OECD - Total","T","Total","60_64","60 to 64","2022","2022",82579072.3194227,,
"OECD","OECD - Total","T","Total","60_64","60 to 64","2023","2023",83765752.1202933,,
"OECD","OECD - Total","T","Total","60_64","60 to 64","2024","2024",84802917.9907532,,
"OECD","OECD - Total","T","Total","60_64","60 to 64","2025","2025",85650944.085959,,
"OECD","OECD - Total","T","Total","60_64","60 to 64","2026","2026",85680622.5304771,,
"OECD","OECD - Total","T","Total","60_64","60 to 64","2027","2027",85905845.7713229,,
"OECD","OECD - Total","T","Total","60_64","60 to 64","2028","2028",85813401.5150394,,
"OECD","OECD - Total","T","Total","60_64","60 to 64","2029","2029",85868620.1663241,,
"OECD","OECD - Total","T","Total","60_64","60 to 64","2030","2030",85897741.61731,,
"AUS","Australia","W","Women","65_69","65 to 69","2021","2021",654679,,
"AUS","Australia","W","Women","65_69","65 to 69","2022","2022",669570,,
"AUS","Australia","W","Women","65_69","65 to 69","2023","2023",684621,,
"AUS","Australia","W","Women","65_69","65 to 69","2024","2024",699490,,
"AUS","Australia","W","Women","65_69","65 to 69","2025","2025",715598,,
"AUS","Australia","W","Women","65_69","65 to 69","2026","2026",731997,,
"AUS","Australia","W","Women","65_69","65 to 69","2027","2027",746214,,
"AUS","Australia","W","Women","65_69","65 to 69","2028","2028",757477,,
"AUS","Australia","W","Women","65_69","65 to 69","2029","2029",765882,,
"AUS","Australia","W","Women","65_69","65 to 69","2030","2030",765011,,
"AUS","Australia","M","Men","65_69","65 to 69","2021","2021",612988,,
"AUS","Australia","M","Men","65_69","65 to 69","2022","2022",624188,,
"AUS","Australia","M","Men","65_69","65 to 69","2023","2023",636311,,
"AUS","Australia","M","Men","65_69","65 to 69","2024","2024",650986,,
"AUS","Australia","M","Men","65_69","65 to 69","2025","2025",665472,,
"AUS","Australia","M","Men","65_69","65 to 69","2026","2026",679458,,
"AUS","Australia","M","Men","65_69","65 to 69","2027","2027",693308,,
"AUS","Australia","M","Men","65_69","65 to 69","2028","2028",704326,,
"AUS","Australia","M","Men","65_69","65 to 69","2029","2029",711405,,
"AUS","Australia","M","Men","65_69","65 to 69","2030","2030",709991,,
"AUS","Australia","T","Total","65_69","65 to 69","2021","2021",1267667,,
"AUS","Australia","T","Total","65_69","65 to 69","2022","2022",1293758,,
"AUS","Australia","T","Total","65_69","65 to 69","2023","2023",1320932,,
"AUS","Australia","T","Total","65_69","65 to 69","2024","2024",1350476,,
"AUS","Australia","T","Total","65_69","65 to 69","2025","2025",1381070,,
"AUS","Australia","T","Total","65_69","65 to 69","2026","2026",1411455,,
"AUS","Australia","T","Total","65_69","65 to 69","2027","2027",1439522,,
"AUS","Australia","T","Total","65_69","65 to 69","2028","2028",1461803,,
"AUS","Australia","T","Total","65_69","65 to 69","2029","2029",1477287,,
"AUS","Australia","T","Total","65_69","65 to 69","2030","2030",1475002,,
"AUT","Austria","W","Women","65_69","65 to 69","2021","2021",247335,,
"AUT","Austria","W","Women","65_69","65 to 69","2022","2022",256643,,
"AUT","Austria","W","Women","65_69","65 to 69","2023","2023",265322,,
"AUT","Austria","W","Women","65_69","65 to 69","2024","2024",274603,,
"AUT","Austria","W","Women","65_69","65 to 69","2025","2025",284094,,
"AUT","Austria","W","Women","65_69","65 to 69","2026","2026",292647,,
"AUT","Austria","W","Women","65_69","65 to 69","2027","2027",301039,,
